0.8420319021987531,0.5444843649386157,0
0.1580093020947838,0.8626312172601083,1
0.7998771588274466,0.5615968443929433,0
0.880571239661123,0.6003251446841589,0
0.3578771397629531,0.5937765887452394,1
0.1898989837991799,0.6429611698088197,1
0.48811381147296007,0.3242119177694123,0
0.39042360840241896,0.5666060654687383,1
0.6910137706608199,0.011525969512070189,1
0.7169545720905967,0.03664379681766339,1
0.7374463115880046,0.8687741418369475,0
0.5501326928998446,0.6773586408094141,0
0.29534403343088456,0.6947387345509541,1
0.004457922707757245,0.8533768401120438,1
0.6593821149163676,0.1569658465883209,1
0.4086977078648384,0.6457124190092468,1
0.10010457132038142,0.9004025859226448,1
0.01195868985248949,0.22020091613512105,0
0.9279865611188942,0.9611578272425197,0
0.8434306499010007,0.732395440530306,0
0.22827410638535472,0.8018229912443818,1
0.029787992361164917,0.890536732639417,1
0.3640437502221091,0.6529538234158541,1
0.03146161710217288,0.30699930739789827,0
0.7677764097300305,0.7447278034393702,0
0.19746910052187516,0.8086544147023425,1
0.24584092137668523,0.4434565559901208,0
0.7582190672225022,0.9478792465601804,0
0.005635081740781422,0.2695458967347012,0
0.8766813491249015,0.058481295130470734,1
0.8817324994664474,0.26666085438481724,1
0.6605413187262379,0.33459600841836734,1
0.7852361234534986,0.21626662752663695,1
0.10143350096048298,0.5756541853159705,1
0.22964027685710564,0.7473807815725206,1
0.7520758560700375,0.4368053874855937,1
0.8968547160521486,0.47828596388199396,1
0.57810290791247,0.2517225635664099,1
0.5986459330783075,0.9451164013031351,0
0.8286223635459201,0.7535015879914506,0
0.6616023908030085,0.22164569741377482,1
0.9579964777950308,0.3094090918521182,1
0.7178318754404667,0.8152670278208969,0
0.6010758329708086,0.6065210931081857,0
0.11895084996016181,0.6360720059828766,1
0.3550900548513197,0.07783316038483601,0
0.7075271174700183,0.5790967142985499,0
0.6536261538385351,0.7422129402406222,0
0.47798882211242566,0.5342196394029952,1
0.3316021848083718,0.5466043254572559,1
0.7381140962081724,0.4438584551941315,1
0.5748701065371584,0.7451816661750134,0
0.7425678176265214,0.3655277507313951,1
0.8240585222298424,0.3276916305298315,1
0.4115526162655909,0.36448347715297,0
0.8594923833143051,0.018009413124755458,1
0.670493607240912,0.4610939507964654,1
0.7325034247555661,0.9039748191776845,0
0.15077761889018715,0.7882415348667918,1
0.42817162464860814,0.33086310929088814,0
0.476919073398283,0.5759726457976372,1
0.1455145374841329,0.2933842121949517,0
0.13212652435621508,0.5737787280735664,1
0.8633677902361495,0.19489335653633555,1
0.9420951903158634,0.04530381094548852,1
0.42367697914268443,0.5075349817979197,1
0.5459526745684941,0.525939106287279,0
0.7086471428226256,0.5633308717365921,0
0.8336360729542082,0.12067887837580105,1
0.6141732387739327,0.4337625132679026,1
0.22058106377419417,0.23777598884539142,0
0.42920109703491593,0.6141870622517428,1
0.8034543367935767,0.3031493186106885,1
0.9191450593084735,0.019464698733919317,1
0.8947626086045418,0.18115970644743318,1
0.8812151741898689,0.6184648726551639,0
0.16952335677904018,0.7392848545708827,1
0.19048339440066042,0.8876577565785775,1
0.6737831974929374,0.23738766942074596,1
0.3877442481787635,0.14778598397489584,0
0.24262222775919884,0.9966869842698455,1
0.6737031097768803,0.762651562728253,0
0.4543837185377796,0.10920304420372606,0
0.7687504500651279,0.12534091236496425,1
0.10822000732905945,0.7853646096327581,1
0.4735581801983685,0.3347510351569075,0
0.35364755172564943,0.30562865108774606,0
0.9229598792414713,0.4740680959132245,1
0.02365521476530863,0.4413774103181578,0
0.464053911726375,0.44288938650127796,0
0.4270113148012131,0.6410217165075888,1
0.8091944366285474,0.36596812162223247,1
0.8407672191185975,0.23915378233701112,1
0.6155124693830428,0.704100031985943,0
0.21055569887678582,0.4397562940872495,0
0.9248350246202519,0.3264596059528099,1
0.11413531878771732,0.8488892262161549,1
0.9613477556080687,0.968732900500772,0
0.8727320415068867,0.8879392783035841,0
0.6290722429932584,0.6976827543069395,0
0.8050821530908638,0.5054315649166405,0
0.6772061505725072,0.23032180936939317,1
0.01068145096898121,0.22356644499504807,0
0.9086010862548147,0.2146569116739807,1
0.7415973897199015,0.7050593158381643,0
0.9951290777934021,0.8690087624098953,0
0.37630236044374277,0.706524539435552,1
0.43341564498793606,0.6981983458836776,1
0.24433814232830908,0.4965591724370292,0
0.9253938539565416,0.35743189888162374,1
0.06722272233899973,0.559845943058226,1
3.60115501739533E-4,0.11850467254749897,0
0.5788623378102011,0.6830092997684292,0
0.008689121667147637,0.807982781555933,1
0.9678335186628244,0.3236219917031824,1
0.7120925003257659,0.5333118576579776,0
0.14425104793685084,0.5006742877217923,1
0.5712808099457345,0.9903397589553364,0
0.4755392985010307,0.3129812008025892,0
0.4891171473938428,0.6545303186862973,1
0.5582765488004926,0.5914181905884924,0
0.20582516705810883,0.6981834103738814,1
0.797382470658599,0.12153868644397803,1
0.7625423092906579,0.04726633581927597,1
0.04927175765338043,0.33504196611724313,0
0.4504850265635808,0.5940003244354504,1
0.352197159377845,0.36172310478032654,0
0.44521911627575617,0.21513476518477237,0
0.8148577435366557,0.8579513776180353,0
0.8890055605977162,0.9108814954742998,0
0.06344928413762496,0.08338715285867837,0
0.5289180923040646,0.07576972019208117,1
0.257685281661966,0.28456173932515505,0
0.14440568872428117,0.6402217896602136,1
0.5779188279085863,0.5621081694026776,0
0.9051996450105633,0.5804391755834393,0
0.25834693187354907,0.04784579954814405,0
0.48894146342793254,0.08422623616135971,0
0.6953806493949514,0.3985847519609126,1
0.25763442791020696,0.4816697952447606,0
0.8956157229124363,0.3254308661497567,1
0.042997816649143816,0.902129930543353,1
0.5444401240128101,0.12053593640702442,1
0.12303032615568132,0.5027882885490099,1
0.27416666204016693,0.9176514614291937,1
0.7855645339475044,0.0290374472586451,1
0.2896797232662486,0.7285090712703127,1
0.469321822543066,0.4132855590274289,0
0.3699376509325656,0.13396397602811883,0
0.8489532057733297,0.0962882429509414,1
0.4052730631404492,0.8770025827055073,1
0.3877782790411535,0.7639097787786727,1
0.0532855133109168,0.5041290948476743,1
0.8204109553784942,0.23225401448398808,1
0.8002222107981235,0.632309874339146,0
0.747187359921072,0.28539479397210077,1
0.7000938716832795,0.3805688743759357,1
0.023287536384234864,0.37247467968394643,0
0.3303750558698969,0.9984908632750319,1
0.9076697368811895,0.204729957602377,1
0.050988869235918055,0.7483040730506686,1
4.1177090018817974E-4,0.45803866903321533,0
0.48237857287790764,0.6528769569119559,1
0.8417814438049793,0.9828777874010436,0
0.2288191240703058,0.8088786066062466,1
0.6723338094537001,0.15111445707523818,1
0.26472437130130644,0.5825162028241548,1
0.2605600886020498,0.22784561211744736,0
0.07455593417741957,0.154676722579012,0
0.8930893549870275,0.9465389398117714,0
0.5910427696048541,0.5629644685117569,0
0.5921710140985357,0.7870174625136522,0
0.21177035131277888,0.6000398478763256,1
0.3761420118065012,0.8083692515760211,1
0.6908017673875584,0.6708291225013618,0
0.9108100848136309,0.2726523479339761,1
0.4998429409982724,0.9855886961330079,1
0.21316026681972222,0.7103043801717673,1
0.3325668912022296,0.2714714684847823,0
0.1635187967076912,0.5244555845757167,1
0.7860629436717732,0.5221574024959,0
0.45828501807569966,0.7088824510555639,1
0.8949785042697325,0.17327390478719007,1
0.2925683643869418,0.7631288022316441,1
0.11677266166116629,0.49074566744102077,0
0.5005442249992266,0.42836015111084136,1
0.5706023991766197,0.8898786047450793,0
0.1010689224344743,0.43880543719185705,0
0.81771354113463,0.36489513337166435,1
0.19707069219195217,0.08618078118919237,0
0.23781047984676462,0.20180338481148696,0
0.9594600408671534,0.02827752434009334,1
0.10373021328804921,0.671896385383847,1
0.9897794047292523,0.43793661075554235,1
0.7858472699192905,0.45884126539623626,1
0.7005388031468246,0.2849204843733847,1
0.1279887031510829,0.1592328968049953,0
0.4781604342759377,0.2707322994839654,0
0.9282387185472863,0.3146502033719316,1
0.30068180320763604,0.695221711729565,1
0.6308649734152147,0.08266775209873989,1
0.17084399041209475,0.3238554242192998,0
0.7896996591477977,0.8349387189425057,0
0.19491721307031984,0.1458195175904905,0
0.5986602128309848,0.6823800116340905,0
0.3885936439426789,0.7656603173577778,1
0.8016959823356486,0.17065417147653095,1
0.32350310614189026,0.05495853901928527,0
0.5922989397201857,0.16355637954850266,1
0.5413839464048674,0.6055716946460776,0
0.6918177370105524,0.2375796677724158,1
0.25766859755353777,0.47226792273031204,0
0.6561663525019609,0.7478448082351139,0
0.25221883762523944,0.6701138984724034,1
0.6021197647224504,0.09374585816879921,1
0.0021735619520821814,0.900768476506567,1
0.9672410797349752,0.612076214773719,0
0.05034705809021178,0.021872555023967788,0
0.6215856566014428,0.9560640733538396,0
0.3223437061646012,0.845015178719586,1
0.6346795604089217,0.780660398943381,0
0.6065306525079928,0.9502944192304156,0
0.2678715262185417,0.04758660280129745,0
0.6932367795033402,0.3392810228997232,1
0.31000828894391685,0.2880625840054064,0
